# Superpotential Type
Custom
# Physical Box Size, Power, Coupling
10, 3,  0.3  0.3  0.3 0.03
# Nicolai Configuration Number
1
# Number of Solutions and Dumped-Solutions
8, 0 / 150
# Signs of Determinants
1 1 1 1 1 1 1 1
# Max norm of residue
3.33725e-15
# Configuration of Gaussian random numbers
   (-11.01538478437539581,-1.2253714188880935332)     (-8.114888814621336266,1.3967635861968301647)    (4.9444333960062287758,-5.6097689604201841362)
     (15.454282273087947885,1.501255129337174532)     (-1.891083411883192511,2.4843233060782954347)    (0.73289283303484598076,10.584950721186441314)
    (13.615055976657478354,2.3060026413571534931)   (-4.5480039546030237574,-9.5391474750033431462)    (1.6651217733753953532,-6.1570051592454939637)
   (5.5323921889630742754,-1.3006899178208064516)   (-1.2387025086644398719,-10.095318250757205902)    (-4.509398607850616969,-1.4167649742660910483)
   (-12.185200774703227822,7.2183889947895671924)    (-10.260816777736998517,-4.269237065467961223)    (-7.8057040561964905478,8.6184381578790638656)
    (2.2785860267291488945,0.5100799368777586551)     (-8.84888640148244221,-4.7345180087369085342)     (0.12884278078847119509,3.089897924979847943)
   (8.6779824310940867349,-2.1777436576695943238)     (8.2644955993732676092,2.6438243223881841004)     (4.5394773753347879008,4.9586502752481997902)
    (7.344278924060464675,-3.0293707855105762583)    (11.826276356191685935,-9.6411756852270240614)    (11.778820225674966338,-10.775517636848446656)
   (1.5210402498993833564,-2.4043019239113383456)    (-1.6200995813018699288,8.1364402414368637295)   (-8.3059616033774688049,-7.7890947568779829169)
   (-0.4359639553169908921,4.6214109395602180896)     (9.3131641381730077001,11.860260210091935207)   (-3.2175498135388131971,0.46468741291511683755)
    (9.6446136759291132279,16.053377994695814834)    (-1.5294794037354972893,-11.59673429968288616)     (1.5123298375440610286,6.1875400325233371746)
      (0.448581273782826917,2.192742775221542928)    (9.2004016597575066783,-4.2207100538486832519)     (17.161200306716519748,4.0018149590593790066)
   (-3.9321510383267819222,5.9578409466336488265)    (-7.9150447616409369544,11.267827653150648715)    (12.540703504353286846,-3.4997268273718766807)
    (1.8883156441072945775,2.0892027573565323806)   (-5.3937012578636194249,-3.8355642870415178614)     (-2.1335199565415083889,-3.23301892667860713)
  (-4.9220814617253640932,-15.085258239525652257)    (-1.6537122710585749896,3.5361591453927401218)   (-0.38680646798234885608,7.5851654323890613796)
   (-4.2973180368783205907,3.3237152906277791509)     (-13.01951132409300449,11.348287613788755834)    (-13.247108607834388039,12.616332327377453026)
  (-7.5670957499125348633,-6.4850954439802839246)   (-1.9544052626367718339,-9.2566007053705554597)     (4.6939831315553712798,4.5227189124539499687)
    (4.9172958108861219984,2.3700355692421086751)   (-2.6287030761811647217,0.31216290723052669831)    (3.7603937777923097663,-8.7624141341115748816)
  (-6.5149697797320573756,-9.2359066931879514328)  (-0.64224179228982380963,-4.2571825444947917205)   (-5.1052786108870060744,0.71232468953615157847)
    (9.3377527229179015933,-6.632995911412610468)    (2.3944711653562116283,-5.6037207777571005352)   (-10.234009848023205791,-10.629657444463450844)
   (-2.3822773369393641651,11.578988254019158433)   (-14.787812387002221115,-5.6991480563306220475)   (-4.0549612225489788386,-7.8999763438520558267)
    (10.679090248317409717,6.3864197728919878116)   (-5.2323111254550038751,-9.1812202349319296246)    (-8.031777244849466868,-18.892370248253374854)
    (-11.05228047532801483,4.2313315051647268916)    (0.14335130341865690018,-4.744387183759197768)    (-7.1124708929499771415,4.8045740503225209395)
    (8.8918093842490986134,4.3002914421382127941)   (7.8024153045563471309,-0.92435389200669304532)    (-4.0265154715672162311,-2.017071046443778215)
      (-8.2943986251816888,4.6484812764488161463)  (-0.83531931685486959793,-3.7050883772853739906)    (-6.1163790880606621059,1.7306645077177074121)
