# Superpotential Type
Custom
# Physical Box Size, Power, Coupling
16, 3,  0.3  0.3  0.3 0.03
# Nicolai Configuration Number
0
# Number of Solutions and Dumped-Solutions
8, 0 / 150
# Signs of Determinants
1 1 1 1 1 1 1 1
# Max norm of residue
4.18144e-15
# Configuration of Gaussian random numbers
   (-3.3346830943039700301,0.65013922501301757428)    (15.441687830367513357,-0.24249548012140653697)      (14.129671751829098625,9.5437922999629130061)
   (-15.347830684668313239,-7.0873598827229340458)     (-9.2690939397464422456,1.4082455125448385402)    (-24.312112184188841013,-10.057609061966999775)
    (-7.5689403103316497123,10.745799741939420002)     (15.040970004371335023,-6.0619398289910568778)     (-6.6481860996807782271,20.205869805898437619)
   (-8.9938577366665857227,-12.057453972412469412)     (-1.0463039113036176619,3.8069594327799980427)      (4.8719010818950785335,4.9739091909848180961)
    (-7.2446004137879409512,10.842733376813335155)    (-17.540710630835846473,-8.9484832590964700216)    (-21.825238043353596851,-1.0642682070984876841)
    (-7.0340374448649400918,24.584721534762795869)    (-16.771728809025447049,-3.9524611497770498758)     (-3.2643991558636771266,17.768454256911567768)
      (30.47385406274273123,3.8045938700468426852)      (9.8991480588060252188,7.1853738258490000845)    (-5.4310627892957743512,-17.002029432504361495)
     (18.583249951567630376,11.350141400353649601)      (-4.495128283751436804,1.9793898974828678661)   (-0.55324061764901222293,-10.730024154223267274)
     (2.6668056159228989976,17.303606039094240998)      (8.8767737401864170721,3.3691126033354459324)     (-4.7021602373911797201,-14.32444276084230772)
   (-3.0281116668320735563,-2.4356779004193711557)     (-8.6935427195090042574,5.7668731219014031097)   (-1.2140982981116572592,-0.74877197397530714795)
    (0.45047945759669683063,5.0422469007073917879)    (-7.3092253784667935435,-5.7574798302934677707)     (5.9046229458957562031,-4.6023480283216340325)
    (-21.686821793712017126,3.4750911117141600748)      (-11.73405757648723835,2.3716891131891846278)    (3.8630308559857491346,-0.43167016068252389571)
    (6.7661261643873000793,-3.1224523543155959793)     (-10.746081501961556981,-16.00478735554293408)     (0.55005701058999778574,1.9350946351749691576)
  (-13.068916946265739298,-0.21696471264670535994)      (2.5120401264567870925,13.690130640091688008)     (-2.8002121353113684776,6.6943208773680291657)
      (19.559273551429452453,7.317352031072395846)     (24.883344128782884042,-6.9949968495757453013)   (-0.24540312821247037278,-5.5085512278620498705)
     (1.2245078774566031665,18.130719396568483859)     (8.3060969968076783232,-10.744325100987985877)      (10.688421739852005388,8.9750428501173331597)
    (-17.407767817143291467,4.0954269185572895751)     (34.953255758757443061,-1.7195445798067066079)     (-4.274788641519790211,-16.888442300409082009)
      (1.1117163017051321372,4.499268764716148894)      (13.758503092089068076,28.883139666066330875)     (3.8457259916959900536,-14.690073214332732832)
       (5.2182283584028938961,-22.401316622277335)      (17.555068622241712717,2.2547947557863019519)     (-16.092476962185980227,14.307736048270342621)
    (0.40833311181572501392,20.881674753423826729)      (10.962845063666087242,0.4879002375251985657)     (15.715377204263512922,0.30841631186752899163)
    (-20.298993433302506162,17.217956987300141236)    (-16.796660934122773057,-2.3802222155930978786)      (1.9918534396794955743,2.5260057422672193006)
  (-0.38725321269036566685,-3.9760472385274687745)   (-15.735990166603521345,-0.88430762999113809997)    (-8.1038843335536441259,-3.5634309767146081782)
    (5.0614754848202769821,-6.6418544176040610338)    (13.207522623489360569,-0.34906089076064156229)   (0.002847953771352797897,-5.6428796417189373003)
   (10.693022562137810993,-0.22024982194952780201)     (-5.1140689553004232693,22.519034980670550539)    (-1.0210668567702858578,-16.617434303452025546)
      (-7.48210377407983529,7.4806660665112865161)    (-24.578332380899286846,-6.6813552158168398876)     (-25.588718533232615471,2.3816375430596625762)
   (-7.1383193346750202224,-7.7840004030709311067)     (-25.557781013415890925,10.174268263511670796)     (2.4943316634404029131,-17.598921209503377128)
    (4.8903218367500160824,-12.755020280171914138)        (1.96763984258456337,15.698810155757849216)     (6.7771320044177549846,-10.364509099264154202)
   (-8.4091406914648523241,-5.1792046807780263151)      (9.9068642116722340774,7.6054093140875291823)     (-1.7274888774883263576,20.802460801461130302)
     (14.945925698478923493,8.4072128307467881569)     (-6.1561853567666258158,6.6469897795011263497)     (14.447298192009165874,0.73022599792199205382)
    (-8.6109587805089677914,8.1571596964377821593)     (12.409041478087265986,-27.898053220479582137)     (-5.8068026872548106354,3.6943869569998808444)
    (-22.249807150596922156,3.0262786787941862165)      (6.7901651969406451315,24.332300096763226804)    (-5.2314097122041278709,-7.4858334874612619814)
     (3.5942414601969248089,14.664657760688477595)     (20.972583887007235859,-12.258535461143150513)     (7.3630993856780380113,-5.7424515865853384966)
     (21.25339435061402682,-4.3349216416821558795)     (9.0378187440631290173,-6.0788522889264298144)     (7.0361023456591444969,-10.634546252015534051)
     (11.312983749933136934,1.6766456055846081785)   (-5.8357044821246972788,-0.93995158883819240891)      (0.7738928447465481808,5.0942763265969421838)
    (-10.080764208907503132,26.334734969652988212)    (-5.2859310984734930727,-10.925322160563760931)      (2.3105810500935985985,10.467129550939528571)
    (23.350400754946072368,-1.8205644585618470099)     (-1.7765890100525598694,-22.93623923084472338)    (-16.614499692050664237,0.60841865141363693503)
    (1.0281210409192877986,-23.845814142960893633)    (-4.7293555125009403284,-23.122338064542802272)     (6.5924108272162484923,-9.6358489021458240131)
     (3.6230051119627018075,18.118745835411356637)     (2.2590767923695302954,-11.258954976452550056)      (-8.7840347001367060642,3.651560970251589211)
     (9.4156564587378710485,11.395275224856021623)    (-13.417164940121081074,-6.4492888589879147077)     (4.7306387432557865935,-11.674922973416663297)
   (-8.0721940606928956896,-8.7788673480529073601)     (-20.418005846148528093,2.6652228994598199385)    (-0.20694636341488295561,17.988687342546594294)
  (-1.0288800422994395234,-0.54617292961621766167)      (-13.93003351339086926,2.6198739497545533439)    (-15.338838079567855388,-12.971581620140792523)
      (8.2330100376781771843,8.633106184353067647)     (-24.768824418593542447,12.253097885244745413)     (-5.0554777446219274495,11.194812895263481778)
    (-26.481512916752432574,3.7765358382162861339)     (-17.180755204563794791,12.304519395511256619)    (-6.9857278336653969575,-8.1872745608897119496)
   (-2.9936056490722462442,-2.2841490844839986707)     (-5.0493614364756957968,4.4175469714090365159)     (28.958386883735077078,-21.213273520782202297)
    (-6.4433734844397498875,4.2713888636912775709)      (-5.8637631249206929596,3.003721621321213231)     (-3.3224269432638147137,3.5102773622062928283)
      (7.334576997586336411,8.9095255735175431511)     (-19.818747184497677694,1.6517109747347069604)     (18.217427713536736178,-16.534875840585442575)
   (-2.0782211232980349891,-1.2990562773275309283)      (-6.0435214513111157331,7.822861469350876007)     (4.2955016519922342155,-16.140314083395256972)
     (-12.8794308179355248,-1.7659674946506187521)    (-3.6421715691867935227,-5.8658583731955378227)     (4.4892616954293291798,-11.904669118147388929)
    (-20.527091933463164963,4.1195398125669839828)     (7.2760131121355664519,-8.5183371644731948891)     (-6.3930593820904064728,13.679268402582165365)
     (-18.436597823383912953,-14.4741328961838569)     (23.081557973991568389,-4.6700253420520096981)    (-18.814932824472812456,-8.3564471989267481433)
    (15.992906644846215158,-12.149040089712929813)    (-5.6139054108749579797,-20.903556664473075699)     (20.605260585746833613,-7.5046967756946667549)
    (-15.152307999390085769,15.582475249796564398)    (-0.52081148776972174819,4.9448709731415378954)      (1.5746705869378037068,6.2728343088498759172)
    (8.7715408596070361114,-6.8937821882428567122)     (-20.036340925132726909,5.0089412737078946591)     (6.2866981435987128179,-1.5679744396552188768)
   (-5.5677818201834980982,-2.6392236930206176559)     (-5.1217987434362308719,10.191070517164568798)    (-1.2406907746799569203,-13.388575323605524048)
     (5.3731885442185891577,29.075557404428202801)       (2.9216730257570562301,6.215238226976809166)   (-0.18537444815520606745,-6.2129468189712575565)
